stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Unemployment_Rate_20_Years_and_Over_Men - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate 20 Years and Over Men,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000036&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000036&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_20_Years_and_Over_Women - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate 20 Years and Over Women,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000037&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000037&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_25_54_Years - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate 25 54 Years,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000025&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000025&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_25_to_34_Years - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate 25 to 34 Years,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000026&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000026&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_45_to_54_Years - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate 45 to 54 Years,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000031&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000031&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Aged_15_64_All_Persons_for_the_United_States - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Aged 15 64 All Persons for the United States,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LRHUTTTTUSM156S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LRHUTTTTUSM156S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Asian - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Asian,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04032183&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04032183&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Bachelors_Degree_and_Higher - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Bachelors Degree and Higher,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027659&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027659&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Black_or_African_American - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Black or African American,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000006&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000006&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_for_Teenagers - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate for Teenagers,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=UTUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=UTUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_High_School_Graduates_No_College - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate High School Graduates No College,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027689&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027689&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Hispanic_or_Latino - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Hispanic or Latino,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000009&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000009&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Men - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Men,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000001&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000001&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Not_Seasonally_Adjusted - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Not Seasonally Adjusted,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=UNRATENSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=UNRATENSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Some_College_or_Associate_Degree - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Some College or Associate Degree,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027660&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027660&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_White - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate White,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000003&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000003&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Women - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Women,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000060&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNS14000060&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unemployment_Rate_Workers_with_No_High_School_Diploma - 1 month,observations[-1].value,2592000,0,float,Unemployment Rate Workers with No High School Diploma,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027662&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LNU04027662&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unit_Labor_Cost_Index - 3 months,observations[-1].value,7776000,0,float,Unit Labor Cost Index,employment,https://api.stlouisfed.org/fred/series/observations?series_id=ULCBS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ULCBS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Unit_labor_costs - 3 months,observations[-1].value,7776000,0,float,Unit labor costs,employment,https://api.stlouisfed.org/fred/series/observations?series_id=ULCNFB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ULCNFB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
