stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Wisconsin_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wisconsin Commercial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_House_Price_Index - 3 months,observations[-1].value,7776000,0,float,Wisconsin House Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WISTHPI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WISTHPI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Wisconsin_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wisconsin Industrial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Wisconsin Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.WI.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.WI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Wisconsin Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-WI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-WI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wisconsin Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WI-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Wisconsin Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010WI2.M,https://api.eia.gov//v2//seriesid//NG.N3010WI2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Total_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,Wisconsin Total Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-WI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-WI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Wisconsin Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.WI-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.WI-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wisconsin_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Wisconsin Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=WIUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WIUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Wood_Waste_Generation - 1 month,response.data[0].generation,2592000,0,float,Wood Waste Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.WWW-US-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.WWW-US-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Working_Age_Population - 1 month,observations[-1].value,2592000,0,float,Working Age Population,population,https://api.stlouisfed.org/fred/series/observations?series_id=LFAC25MAUSA647N&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LFAC25MAUSA647N&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Working_Age_Population_Aged_15_64_All_Persons_for_the_United_States - 1 month,observations[-1].value,2592000,0,float,Working Age Population Aged 15-64 All Persons for the United States,population,https://api.stlouisfed.org/fred/series/observations?series_id=LFWA64TTUSM647S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LFWA64TTUSM647S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
World_Crude_Oil_Production - 1 month,response.data[0].value,2592000,0,float,World Crude Oil Production,OIL,https://api.eia.gov//v2//seriesid//STEO.COPR_WORLD.M,https://api.eia.gov//v2//seriesid//STEO.COPR_WORLD.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
World_Population - 1 yr,[1][0].value,31449600,0,float,World Population,population,https://api.worldbank.org/v2/country/WLD/indicator/SP.POP.TOTL?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
World_Unemployment_Rate - 1 yr,[1][0].value,31449600,0,float,World Unemployment Rate,unemployment,https://api.worldbank.org/v2/country/WLD/indicator/SL.UEM.TOTL.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Wyoming_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wyoming Average Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Wyoming Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.WY.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.WY.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Coal_Production - 1 yr,response.data[0].value,31449600,0,float,Wyoming Coal Production,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.WY.A,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.WY.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wyoming Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Field_Production_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,Wyoming Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPWY2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPWY2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wyoming Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Wyoming Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-WY-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-WY-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Wyoming Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.WY.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.WY.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Wyoming Residential Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.WY-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Wyoming_Total_Electric_Power_Generation - 1 month,response.data[0].generation,2592000,0,float,Wyoming Total Electric Power Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-WY-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-WY-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
