stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Forest_depletion - 1 yr,[1][0].value,31449600,0,float,Forest depletion,Forest,https://api.worldbank.org/v2/country/WLD/indicator/NY.ADJ.DFOR.GN.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Forest_rents(% of GDP) - 1 yr,[1][0].value,31449600,0,float,Forest rents(% of GDP),GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.FRST.RT.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Fossil_fuel_energy_consumption - 1 yr,[1][0].value,31449600,0,float,Fossil fuel energy consumption,energy,https://api.worldbank.org/v2/country/WLD/indicator/EG.USE.COMM.FO.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Gasoline_Production - 1 week,response.data[0].value,604800,0,float,Gasoline Production,gasoline,https://api.eia.gov//v2//seriesid//PET.WGFRPUS2.W,https://api.eia.gov//v2//seriesid//PET.WGFRPUS2.W?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Gasoline_Retail_Prices - 1 week,response.data[0].value,604800,0,float,Gasoline Retail Prices,PRICE,https://api.eia.gov//v2//seriesid//PET.EMM_EPM0_PTE_NUS_DPG.W,https://api.eia.gov//v2//seriesid//PET.EMM_EPM0_PTE_NUS_DPG.W?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Gasoline_Stocks - 1 week,response.data[0].value,604800,0,float,Gasoline Stocks,gasoline,https://api.eia.gov//v2//seriesid//PET.WGRSTUS1.W,https://api.eia.gov//v2//seriesid//PET.WGRSTUS1.W?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
GDP_Chain_type_Price_Index - 3 months,observations[-1].value,7776000,0,float,GDP Chain type Price Index,"PRICE,GDP",https://api.stlouisfed.org/fred/series/observations?series_id=GDPCTPI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GDPCTPI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
GDP_Current_US$ - 1 yr,[1][0].value,31449600,0,float,GDP Current US$,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.MKTP.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
GDP_deflator - 1 yr,[1][0].value,31449600,0,float,GDP deflator,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.DEFL.KD.ZG?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
GDP_deflator - 3 months,observations[-1].value,7776000,0,float,GDP deflator,GDP,https://api.stlouisfed.org/fred/series/observations?series_id=USAGDPDEFQISMEI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=USAGDPDEFQISMEI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
GDP_growth - 1 yr,[1][0].value,31449600,0,float,GDP growth,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.MKTP.KD.ZG?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
GDP_Nowcast - 3 months,observations[-1].value,7776000,0,float,GDP Nowcast,GDP,https://api.stlouisfed.org/fred/series/observations?series_id=GDPNow&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GDPNow&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
GDP_per_capita - 1 yr,[1][0].value,31449600,0,float,GDP per capita,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.PCAP.PP.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
GDP_per_capita_PPP_constant - 1 yr,[1][0].value,31449600,0,float,GDP per capita PPP constant,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.PCAP.PP.KD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
GDP_per_capita_US$ - 1 yr,[1][0].value,31449600,0,float,GDP per capita US$,GDP,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.PCAP.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Georgia_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Georgia Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Georgia_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Georgia Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.GA.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.GA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Coal_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Coal Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Georgia Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Georgia_Electric_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Electric Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Georgia Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Georgia_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Georgia Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.GA.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.GA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Renewable_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Georgia Renewable Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.RETCB.GA.A,https://api.eia.gov//v2//seriesid//SEDS.RETCB.GA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Renewable_Energy_Production - 1 yr,response.data[0].value,31449600,0,float,Georgia Renewable Energy Production,energy,https://api.eia.gov//v2//seriesid//SEDS.REPRB.GA.A,https://api.eia.gov//v2//seriesid//SEDS.REPRB.GA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Georgia Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.GA-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Georgia_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Georgia Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.GA-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.GA-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""sales""]) if response.text != '' else None"
Georgia_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Georgia Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010GA2.M,https://api.eia.gov//v2//seriesid//NG.N3010GA2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Solar_Generation - 1 month,response.data[0].generation,2592000,0,float,Georgia Solar Generation,"electricity,solar",https://api.eia.gov//v2//seriesid//ELEC.GEN.SUN-GA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.SUN-GA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Georgia_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Georgia Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.GA-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.GA-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""sales""]) if response.text != '' else None"
Georgia_Total_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Georgia Total Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.TETCB.GA.A,https://api.eia.gov//v2//seriesid//SEDS.TETCB.GA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Georgia_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Georgia Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=GAUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GAUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Geothermal_Generation - 1 month,response.data[0].generation,2592000,0,float,Geothermal Generation,"electricity,geothermal",https://api.eia.gov//v2//seriesid//ELEC.GEN.GEO-US-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.GEO-US-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Gini_Index_for_the_United_States - 1 yr,observations[-1].value,31449600,0,float,Gini Index for the United States,Gini index,https://api.stlouisfed.org/fred/series/observations?series_id=GINIALLRH&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GINIALLRH&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
