stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Sticky_Price_Consumer_Price_Index_less_Food_and_Energy - 1 month,observations[-1].value,2592000,0,float,Sticky Price Consumer Price Index less Food and Energy,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CORESTICKM159SFRBATL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CORESTICKM159SFRBATL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Strength_of_legal_rights_index - 1 yr,[1][0].value,31449600,0,float,Strength of legal rights index,,https://api.worldbank.org/v2/country/WLD/indicator/IC.LGL.CRED.XQ?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Supply_of_New_Houses - 1 month,observations[-1].value,2592000,0,float,Supply of New Houses,house,https://api.stlouisfed.org/fred/series/observations?series_id=PNRESCON&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PNRESCON&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Tax_revenue - 1 yr,[1][0].value,31449600,0,float,Tax revenue,tax,https://api.worldbank.org/v2/country/WLD/indicator/GC.TAX.TOTL.GD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Taxes_on_income_profits_and_capital_gains - 1 yr,[1][0].value,31449600,0,float,Taxes on income profits and capital gains,tax,https://api.worldbank.org/v2/country/WLD/indicator/GC.TAX.YPKG.RV.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
TED_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,TED Spread,TED,https://api.stlouisfed.org/fred/series/observations?series_id=TEDRATE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TEDRATE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Tennessee_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Tennessee Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Tennessee Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.TN.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.TN.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Tennessee Commercial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Field_Production_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,Tennessee Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPTN2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPTN2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_House_Price_Index - 3 months,observations[-1].value,7776000,0,float,Tennessee House Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=TNSTHPI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TNSTHPI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Tennessee_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Tennessee Industrial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Tennessee Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.TN.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.TN.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Tennessee Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-TN-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-TN-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Tennessee Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-TN-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-TN-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Tennessee Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.TN.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.TN.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Renewable_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Alabama Renewable Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.RETCB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.RETCB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Tennessee Residential Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TN-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Tennessee Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010TN2.M,https://api.eia.gov//v2//seriesid//NG.N3010TN2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Solar_Generation - 1 month,response.data[0].generation,2592000,0,float,Tennessee Solar Generation,"electricity,solar",https://api.eia.gov//v2//seriesid//ELEC.GEN.SUN-TN-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.SUN-TN-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Total_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,Tennessee Total Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-TN-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-TN-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Tennessee Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.TN-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.TN-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Tennessee_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Tennessee Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=TNUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TNUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Term_Premium_on_a_10_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Term Premium on a 10 Year Zero Coupon Bond,term,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP10&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP10&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Texas_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Texas Average Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Texas Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-TX-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-TX-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Texas Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.TX.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.TX.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Coal_Production - 1 yr,response.data[0].value,31449600,0,float,Texas Carolina Coal Production,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.TX.A,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.TX.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Texas Carolina Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Commercial_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Texas Commercial Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3020TX2.M,https://api.eia.gov//v2//seriesid//NG.N3020TX2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Electric_Power_Generation - 1 month,response.data[0].generation,2592000,0,float,Texas Electric Power Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-TX-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-TX-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Field_Production_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,Texas Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPTX2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPTX2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Texas Industrial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.TX-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Industrial_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Texas Industrial Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.TEEIB.TX.A,https://api.eia.gov//v2//seriesid//SEDS.TEEIB.TX.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Industrial_Sales - 1 month,response.data[0].sales,2592000,0,float,Texas Industrial Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.TX-IND.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.TX-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Texas Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.TX.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.TX.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Texas Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-TX-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-TX-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Texas_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Texas Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-TX-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-TX-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
