stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Massachusetts_House_Price_Index - 3 months,observations[-1].value,7776000,0,float,Massachusetts House Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=MASTHPI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MASTHPI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Massachusetts_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Massachusetts Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MA-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MA-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Massachusetts Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.MA.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.MA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Massachusetts Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-MA-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-MA-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Renewable_Energy_Production - 1 month,response.data[0].value,2592000,0,float,Massachusetts Renewable Energy Production,energy,https://api.eia.gov//v2//seriesid//SEDS.REPRB.MA.A,https://api.eia.gov//v2//seriesid//SEDS.REPRB.MA.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Massachusetts Residential Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.MA-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MA-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Massachusetts Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.MA-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.MA-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Massachusetts Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010MA2.M,https://api.eia.gov//v2//seriesid//NG.N3010MA2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Massachusetts Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.MA-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.MA-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Massachusetts_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Massachusetts Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=MAUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MAUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Materials_Production_Index - 1 month,observations[-1].value,2592000,0,float,Materials Production Index,production,https://api.stlouisfed.org/fred/series/observations?series_id=IPMAT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IPMAT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Maternal_mortality_ratio - 1 yr,[1][0].value,31449600,0,float,Maternal mortality ratio,mortality,https://api.worldbank.org/v2/country/WLD/indicator/SH.STA.MMRT?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Median_Duration_of_Unemployment - 1 month,observations[-1].value,2592000,0,float,Median Duration of Unemployment,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=UEMPMED&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=UEMPMED&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Median_Family_Income - 1 yr,observations[-1].value,31449600,0,float,Median Family Income,income,https://api.stlouisfed.org/fred/series/observations?series_id=MEFAINUSA672N&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MEFAINUSA672N&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Median_Personal_Income_in_the_United_States - 1 yr,observations[-1].value,31449600,0,float,Median Personal Income in the United States,income,https://api.stlouisfed.org/fred/series/observations?series_id=MEPAINUSA672N&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MEPAINUSA672N&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Median_Sales_Price_Houses_Sold - 1 month,observations[-1].value,2592000,0,float,Median Sales Price Houses Sold,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=HOSMEDUSM052N&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=HOSMEDUSM052N&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Median_sales_price_of_houses - 3 months,observations[-1].value,7776000,0,float,Median sales price of houses,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=MSPUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MSPUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Median_Sales_Price_of_New_Houses_Sold_in_the_United_States - 1 month,observations[-1].value,2592000,0,float,Median Sales Price of New Houses Sold in the United States,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=MSPNHSUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MSPNHSUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Medical_Care_Consumer_Price_Index - 1 month,observations[-1].value,2592000,0,float,Medical Care Consumer Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CPIMEDSL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CPIMEDSL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Medical_Care_Price_Index - 1 month,observations[-1].value,2592000,0,float,Medical Care Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=MEDCPIM158SFRBCLE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MEDCPIM158SFRBCLE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Merchandise_exports - 1 yr,[1][0].value,31449600,0,float,Merchandise exports,export,https://api.worldbank.org/v2/country/WLD/indicator/TX.VAL.MRCH.CD.WT?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Merchandise_trade - 1 yr,[1][0].value,31449600,0,float,Merchandise trade,trade,https://api.worldbank.org/v2/country/WLD/indicator/TG.VAL.TOTL.GD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Meta_Platforms_Inc - 1 day( 5/week ),,86400,0,float,"Meta Platforms Inc Daily Prices (open, high, low, close) and Volumes",price,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=META&outputsize=full,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=META&outputsize=full&apikey=YOUR_API_KEY,,,"def postRequestHook(response): return float(sorted(response.json()['Time Series (Daily)'].items(), key=lambda x: __import__('datetime').datetime.strptime(x[0], '%Y-%m-%d'))[-1][1]['1. open']) if response.text != '' and response.json()['Time Series (Daily)'] else None"
Michigan_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Michigan Average Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Michigan Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-MI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-MI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Michigan Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.MI.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.MI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Michigan Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Commercial_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,New Jersey  Commercial Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3020MI2.M,https://api.eia.gov//v2//seriesid//NG.N3020MI2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Electric_Generation - 1 month,response.data[0].generation,2592000,0,float,Michigan Electric Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-MI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-MI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Michigan Industrial Electricity Price,"PRICE,electricity",https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Michigan Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.MI.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.MI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Michigan Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-MI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-MI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Michigan Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-MI-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-MI-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Michigan Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.MI.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.MI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Renewable_Energy_Production - 1 yr,response.data[0].value,31449600,0,float,Michigan Renewable Energy Production,energy,https://api.eia.gov//v2//seriesid//SEDS.REPRB.MI.A,https://api.eia.gov//v2//seriesid//SEDS.REPRB.MI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Michigan  Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.MI-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Michigan Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010MI2.M,https://api.eia.gov//v2//seriesid//NG.N3010MI2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Michigan Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.MI-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.MI-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Total_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Michigan Total Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.TETCB.MI.A,https://api.eia.gov//v2//seriesid//SEDS.TETCB.MI.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Michigan_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Michigan Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=MIUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=MIUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
