stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
ICE_BofA_10_to_15_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 10 to 15 Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC7A0C1015Y&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC7A0C1015Y&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Term_Premium_on_a_2_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Term Premium on a 2 Year Zero Coupon Bond,term,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Dow_Jones_Utility_Average - 1 day( 5/week ),observations[-1].value,86400,0,float,Dow Jones Utility Average,Dow Jones,https://api.stlouisfed.org/fred/series/observations?series_id=DJUA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DJUA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_15_plus_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 15 plus Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC8A0C15PY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC8A0C15PY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Secured_Overnight_Financing_Rate_75th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Secured Overnight Financing Rate 75th Percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR75&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR75&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_Canada - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in Canada,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Euro_High_Yield_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Euro High Yield Index Semi Annual Yield to Worst,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYISYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYISYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_the_United_Kingdom - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in the United Kingdom,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXGB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXGB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Equity_VIX_on_Google - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Equity VIX on Google,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXGOGCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXGOGCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Industrial_Engineering_Job_Postings_on_Indeed_in_the_United_States - 1 day( 5/week ),observations[-1].value,86400,0,float,Industrial Engineering Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPINDUENGI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPINDUENGI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_India_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for India from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=INDRECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=INDRECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Discount_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Discount Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DDISCRT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DDISCRT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Japan_from_the_Peak_through_the_Period_preceding_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Japan from the Peak through the Period preceding the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=JPNRECDP&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=JPNRECDP&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_Australia - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in Australia,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXAU&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXAU&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_China_from_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for China from the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=CHNRECDM&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CHNRECDM&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Yield_on_a_3_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Yield on a 3 Year Zero Coupon Bond,yield,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY3&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY3&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Instantaneous_Forward_Term_Premium_5_Years_Hence - 1 day( 5/week ),observations[-1].value,86400,0,float,Instantaneous Forward Term Premium 5 Years Hence,term,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFFTP5&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFFTP5&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Mortgage_Backed_Securities_Purchased_by_the_Federal_Reserve_in_the_Temporary_Open_Market_Operations - 1 day( 5/week ),observations[-1].value,86400,0,float,Mortgage Backed Securities Purchased by the Federal Reserve in the Temporary Open Market Operations,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=RPONMBSD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RPONMBSD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_5_to_7_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 5 to 7 Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC3A0C57Y&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC3A0C57Y&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_California - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in California,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSCA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSCA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BBB_US_Corporate_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BBB US Corporate Index Semi Annual Yield to Worst,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A4CBBBSYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A4CBBBSYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_B_and_Lower_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA B and Lower Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4BRRBLCRPIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4BRRBLCRPIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_3_to_5_Year_US_Corporate_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 3 to 5 Year US Corporate Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC2A035YTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC2A035YTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Average_Rate_on_1_Month_Negotiable_Certificates_of_Deposit_Quoted_on_an_Investment_Basis - 1 day( 5/week ),observations[-1].value,86400,0,float,Average Rate on 1 Month Negotiable Certificates of Deposit Quoted on an Investment Basis,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DCD1M&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCD1M&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
3_Month_Bankers_Acceptance_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,3 Month Bankers Acceptance Rate,banks,https://api.stlouisfed.org/fred/series/observations?series_id=DBKAC&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DBKAC&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_AA_US_Corporate_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA AA US Corporate Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A2AATRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A2AATRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Italy_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Italy from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=ITARECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ITARECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Year_Fixed_Rate_Conforming_Mortgage_Index_FICO_Score_Less_Than_680 - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Year Fixed Rate Conforming Mortgage Index FICO Score Less Than 680,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FLT680&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FLT680&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Instantaneous_Forward_Rate_3_Years_Hence - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Instantaneous Forward Rate 3 Years Hence,rate,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF3&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF3&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
