stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
10_Year_0.125_percent_Treasury_Inflation_Indexed_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,10 Year 0.125 percent Treasury Inflation Indexed Bond,treasury,https://api.stlouisfed.org/fred/series/observations?series_id=DTP10J30&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DTP10J30&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_5_to_7_Year_US_Corporate_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 5 to 7 Year US Corporate Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC3A0C57YEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC3A0C57YEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Instantaneous_Forward_Rate_2_Years_Hence - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Instantaneous Forward Rate 2 Years Hence,rate,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Software_Development_Job_Postings_on_Indeed_in_Canada - 1 day,observations[-1].value,86400,0,float,Software Development Job Postings on Indeed in Canada,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCATPSOFTDEVE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCATPSOFTDEVE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
South_African_Rand_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,South African Rand to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSFUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSFUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Year_Fixed_Rate_Conforming_Mortgage_Index_FICO_Score_Greater_Than_740 - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Year Fixed Rate Conforming Mortgage Index FICO Score Greater Than 740,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVLE80FGE740&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVLE80FGE740&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ECB_Marginal_Lending_Facility_Rate_for_Euro_Area - 1 day( 5/week ),observations[-1].value,86400,0,float,ECB Marginal Lending Facility Rate for Euro Area,rate,https://api.stlouisfed.org/fred/series/observations?series_id=ECBMLFR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ECBMLFR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Euro_Area_from_the_Period_following_the_Peak_through_the_Trough - 1 day,observations[-1].value,86400,0,float,OECD based Recession Indicators for Euro Area from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=EURORECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=EURORECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Composite_Yield_on_US_Treasury_Bonds_with_Maturity_over_10_Years - 1 day( 5/week ),observations[-1].value,86400,0,float,Composite Yield on US Treasury Bonds with Maturity over 10 Years,treasury,https://api.stlouisfed.org/fred/series/observations?series_id=DLTBOARD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DLTBOARD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
SONIA_Compounded_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,SONIA Compounded Index,SONIA,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZOS2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZOS2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Equity_Market_related_Economic_Uncertainty_Index - 1 day,observations[-1].value,86400,0,float,Equity Market related Economic Uncertainty Index,Equity,https://api.stlouisfed.org/fred/series/observations?series_id=WLEMUINDXD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WLEMUINDXD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Reverse_Repurchase_Agreements_Treasury_Securities_Sold_by_the_Federal_Reserve_in_the_Temporary_Open_Market_Operations - 1 day( 5/week ),observations[-1].value,86400,0,float,Reverse Repurchase Agreements Treasury Securities Sold by the Federal Reserve in the Temporary Open Market Operations,treasury,https://api.stlouisfed.org/fred/series/observations?series_id=RRPTSYD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RRPTSYD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
90_Day_A2_OR_P2_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,90 Day A2 OR P2 Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNA2P2D90NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNA2P2D90NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
3_Month_Treasury_Constant_Maturity_Minus_Federal_Funds_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,3 Month Treasury Constant Maturity Minus Federal Funds Rate,treasury,https://api.stlouisfed.org/fred/series/observations?series_id=T3MFF&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=T3MFF&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
IT_Operations_and_Helpdesk_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,IT Operations and Helpdesk Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPITOPHE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPITOPHE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_NASDAQ_100_Volatility_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE NASDAQ 100 Volatility Index,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXNCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXNCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Japan_Intervention_Japanese_Bank_purchases_of_USD_against_JPY - 1 day( 5/week ),observations[-1].value,86400,0,float,Japan Intervention Japanese Bank purchases of USD against JPY,banks,https://api.stlouisfed.org/fred/series/observations?series_id=JPINTDUSDJPY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=JPINTDUSDJPY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
High_Value_of_the_Federal_Funds_Rate_for_the_Indicated_Date_Published_in_The_Wall_Street_Journal - 1 day,observations[-1].value,86400,0,float,High Value of the Federal Funds Rate for the Indicated Date Published in The Wall Street Journal,rate,https://api.stlouisfed.org/fred/series/observations?series_id=FFWSJHIGH&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FFWSJHIGH&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_1_to_3_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 1 to 3 Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC1A0C13Y&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC1A0C13Y&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_CCC_and_Lower_US_High_Yield_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA CCC and Lower US High Yield Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHYH0A3CMTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHYH0A3CMTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_7_to_10_Year_US_Corporate_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 7 to 10 Year US Corporate Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC4A0710YTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC4A0710YTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Year_Fixed_Rate_Conforming_Mortgage_Index_FICO_Score_Between_720_and_739 - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Year Fixed Rate Conforming Mortgage Index FICO Score Between 720 and 739,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FB720A739&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FB720A739&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Euro_Interbank_Offered_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Euro Interbank Offered Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=EONIARATE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=EONIARATE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Instantaneous_Forward_Rate_1_Years_Hence - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Instantaneous Forward Rate 1 Years Hence,rate,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Average_Rate_on_6_Month_Negotiable_Certificates_of_Deposit - 1 day( 5/week ),observations[-1].value,86400,0,float,Average Rate on 6 Month Negotiable Certificates of Deposit,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DCD6M&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCD6M&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Yield_on_a_1_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Yield on a 1 Year Zero Coupon Bond,yield,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Construction_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Construction Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCONS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCONS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Overnight_Bank_Funding_Volume - 1 day( 5/week ),observations[-1].value,86400,0,float,Overnight Bank Funding Volume,banks,https://api.stlouisfed.org/fred/series/observations?series_id=OBFRVOL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBFRVOL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Ultra_Low_Sulfur_No_2_Diesel_Fuel_Prices_US_Gulf_Coast - 1 day( 5/week ),observations[-1].value,86400,0,float,Ultra Low Sulfur No 2 Diesel Fuel Prices US Gulf Coast,fuel,https://api.stlouisfed.org/fred/series/observations?series_id=DDFUELUSGULF&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DDFUELUSGULF&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Marketing_Job_Postings_on_Indeed_in_the_United_States - 1 day( 5/week ),observations[-1].value,86400,0,float,Marketing Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMARK&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMARK&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Short_Term_Interest_Rates_Daily_1_Month_Eurodollar_Deposit_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,US Short Term Interest Rates Daily 1 Month Eurodollar Deposit Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DED1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DED1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Singapore_Dollars_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Singapore Dollars to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSIUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSIUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Norwegian_Kroner_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Norwegian Kroner to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXNOUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXNOUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_3_to_5_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 3 to 5 Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC2A0C35Y&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC2A0C35Y&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Swedish_Kroner_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Swedish Kroner to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSDUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXSDUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BBB_US_Corporate_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BBB US Corporate Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A4BBBTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A4BBBTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Effective_Federal_Funds_Rate_99th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Effective Federal Funds Rate 99th Percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=EFFR99&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=EFFR99&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Day_AA_Financial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Day AA Financial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=DCPF1M&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCPF1M&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_7_to_10_Year_US_Corporate_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA 7 to 10 Year US Corporate Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC4A0C710Y&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC4A0C710Y&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
