stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Fertility_Rate_Total_Births_per_Woman_for_the_United_States - 1 yr,observations[-1].value,31449600,0,float,Fertility Rate Total Births per Woman for the United States,population,https://api.stlouisfed.org/fred/series/observations?series_id=SPDYNTFRTINUSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=SPDYNTFRTINUSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fertility_rate_total_women - 1 yr,[1][0].value,31449600,0,float,Fertility rate total women,population,https://api.worldbank.org/v2/country/WLD/indicator/SP.DYN.TFRT.IN?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Final_Products_Production - 1 month,observations[-1].value,2592000,0,float,Final Products Production,production,https://api.stlouisfed.org/fred/series/observations?series_id=IPFINAL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IPFINAL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Final_Sales_to_Domestic_Purchasers - 3 months,observations[-1].value,7776000,0,float,Final Sales to Domestic Purchasers,SALES,https://api.stlouisfed.org/fred/series/observations?series_id=FODSP&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FODSP&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Finance_and_Insurance_Employment - 1 month,observations[-1].value,2592000,0,float,Finance and Insurance Employment,employment,https://api.stlouisfed.org/fred/series/observations?series_id=USFIRE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=USFIRE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Financial_business_debt - 3 months,observations[-1].value,7776000,0,float,Financial business debt,debt,https://api.stlouisfed.org/fred/series/observations?series_id=BOGZ1FL893169105Q&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BOGZ1FL893169105Q&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Financial_Select_Sector_SPDR - 1 day( 5/week ),,86400,0,float,Financial Select Sector SPDR Daily Prices,price,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=XLF&outputsize=full,https://www.alphavantage.co/query?function=TIME_SERIES_DAILY&symbol=XLF&outputsize=full&apikey=YOUR_API_KEY,,,"def postRequestHook(response): return float(sorted(response.json()['Time Series (Daily)'].items(), key=lambda x: __import__('datetime').datetime.strptime(x[0], '%Y-%m-%d'))[-1][1]['1. open']) if response.text != '' and response.json()['Time Series (Daily)'] else None"
Fitted_Instantaneous_Forward_Rate_10_Years_Hence - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Instantaneous Forward Rate 10 Years Hence,rate,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF10&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFF10&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Yield_on_a_10_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Yield on a 10 Year Zero Coupon Bond,yield,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY10&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY10&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fixed_telephone_subscriptions - 1 yr,[1][0].value,31449600,0,float,Fixed telephone subscriptions,sub,https://api.worldbank.org/v2/country/WLD/indicator/IT.MLT.MAIN.P2?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Florida_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Florida Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Florida Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-FL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-FL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Florida Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Coal_Generation - 1 month,response.data[0].generation,2592000,0,float,Florida Coal Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-FL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-FL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Florida Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DC-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Commercial_Sales - 1 month,response.data[0].sales,2592000,0,float,Florida Commercial Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-COM.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Florida Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Florida Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Florida Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Florida Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-FL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-FL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Florida Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-FL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-FL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Florida Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Renewable_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Florida Renewable Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.RETCB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.RETCB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Renewable_Energy_Production - 1 yr,response.data[0].value,31449600,0,float,Florida Renewable Energy Production,energy,https://api.eia.gov//v2//seriesid//SEDS.REPRB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.REPRB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Florida Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.FL-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Florida Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.FL-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Florida Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010FL2.M,https://api.eia.gov//v2//seriesid//NG.N3010FL2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Total_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Florida Total Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.TETCB.FL.A,https://api.eia.gov//v2//seriesid//SEDS.TETCB.FL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Total_Generation - 1 month,response.data[0].generation,2592000,0,float,Florida Total Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-FL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-FL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Florida_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Florida Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=FLUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FLUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Food_at_Home_Price_Index - 1 month,observations[-1].value,2592000,0,float,Food at Home Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAF11&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CUSR0000SAF11&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Food_exports - 1 yr,[1][0].value,31449600,0,float,Food exports,food,https://api.worldbank.org/v2/country/WLD/indicator/TX.VAL.FOOD.ZS.UN?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Food_imports - 1 yr,[1][0].value,31449600,0,float,Food imports,food,https://api.worldbank.org/v2/country/WLD/indicator/TM.VAL.FOOD.ZS.UN?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Food_Price_Index - 1 month,observations[-1].value,2592000,0,float,Food Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPUFD4111&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPUFD4111&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Food_Price_Index_Change - 1 yr,observations[-1].value,31449600,0,float,Food Price Index Change,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=FPCPITOTLZGUSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FPCPITOTLZGUSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Food_production_index - 1 yr,[1][0].value,31449600,0,float,Food production index,food,https://api.worldbank.org/v2/country/WLD/indicator/AG.PRD.FOOD.XD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Foreign_direct_investment_net_inflows - 1 yr,[1][0].value,31449600,0,float,Foreign direct investment net inflows,,https://api.worldbank.org/v2/country/WLD/indicator/BX.KLT.DINV.WD.GD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Forest_Area - 1 yr,[1][0].value,31449600,0,float,Forest Area,Forest,https://api.worldbank.org/v2/country/WLD/indicator/AG.LND.FRST.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
