stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Activity_Rate_Aged_25_54_Females_for_the_United_States - 1 month,observations[-1].value,2592000,0,float,Activity Rate Aged 25-54 Females for the United States,population,https://api.stlouisfed.org/fred/series/observations?series_id=LRAC25FEUSM156S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LRAC25FEUSM156S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Activity_Rate_Aged_25_54_Males_for_the_United_States - 1 month,observations[-1].value,2592000,0,float,Activity Rate Aged 25-54 Males for the United States,population,https://api.stlouisfed.org/fred/series/observations?series_id=LRAC25MAUSM156S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LRAC25MAUSM156S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Adjusted_National_Financial_Conditions_Index - 1 week,observations[-1].value,604800,0,float,Adjusted National Financial Conditions Index,finance,https://api.stlouisfed.org/fred/series/observations?series_id=ANFCI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ANFCI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Adjusted_net_national_income_per_capita - 1 yr,[1][0].value,31449600,0,float,Adjusted net national income per capita,capital,https://api.worldbank.org/v2/country/WLD/indicator/NY.ADJ.NNTY.PC.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Adjusted_net_savings - 1 yr,[1][0].value,31449600,0,float,Adjusted net savings,savings,https://api.worldbank.org/v2/country/WLD/indicator/NY.ADJ.SVNG.GN.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
ADP_Nonfarm_Private_Payroll_Employment_Manufacturing - 1 month,observations[-1].value,2592000,0,float,ADP Nonfarm Private Payroll Employment Manufacturing,employment,https://api.stlouisfed.org/fred/series/observations?series_id=ADPMNUSNERSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ADPMNUSNERSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ADP_Nonfarm_Private_Payroll_Employment_Service_Providing_Industries - 1 week,observations[-1].value,604800,0,float,ADP Nonfarm Private Payroll Employment Service Providing Industries,employment,https://api.stlouisfed.org/fred/series/observations?series_id=ADPWNUSNERSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ADPWNUSNERSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Advance_Retail_Sales_Clothing_and_Clothing_Accessory_Stores - 1 month,observations[-1].value,2592000,0,float,Advance Retail Sales Clothing and Clothing Accessory Stores,SALES,https://api.stlouisfed.org/fred/series/observations?series_id=RSCCASN&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RSCCASN&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Advance_Retail_Sales_Retail - 1 month,observations[-1].value,2592000,0,float,Advance Retail Sales Retail,SALES,https://api.stlouisfed.org/fred/series/observations?series_id=RSXFSN&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RSXFSN&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Advance_Retail_Sales_Retail_Not_Seasonally_Adjusted - 1 month,observations[-1].value,2592000,0,float,Advance Retail Sales Retail Not Seasonally Adjusted,SALES,https://api.stlouisfed.org/fred/series/observations?series_id=AUINSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=AUINSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Agricultural_land - 1 yr,[1][0].value,31449600,0,float,Agricultural land,land,https://api.worldbank.org/v2/country/WLD/indicator/AG.LND.AGRI.K2?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Agricultural_land_percent - 1 yr,[1][0].value,31449600,0,float,Agricultural land (% of land area),land,https://api.worldbank.org/v2/country/WLD/indicator/AG.LND.AGRI.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Agriculture_value_added - 1 yr,[1][0].value,31449600,0,float,Agriculture value added,agriculture,https://api.worldbank.org/v2/country/WLD/indicator/NV.AGR.TOTL.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Air_transport_passengers_carried - 1 yr,[1][0].value,31449600,0,float,Air transport passengers carried,transport,https://api.worldbank.org/v2/country/WLD/indicator/IS.AIR.PSGR?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Airline_Load_Factor - 1 month,observations[-1].value,2592000,0,float,Airline Load Factor,airline,https://api.stlouisfed.org/fred/series/observations?series_id=LOADFACTOR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LOADFACTOR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Alabama_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Alabama Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Alabama Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-AL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-AL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Alabama Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Coal_Generation - 1 month,response.data[0].generation,2592000,0,float,Alabama Coal Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-AL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-AL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Coal_Production - 1 yr,response.data[0].value,31449600,0,float,Alabama Coal Production,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Alabama Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Field_Production_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,Alabama Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPAL2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPAL2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_House_Price_Index - 3 months,observations[-1].value,7776000,0,float,Alabama House Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=ALSTHPI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=ALSTHPI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Alabama_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Alabama Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Nuclear_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Alabama Nuclear Energy Consumption,"nuclear, energy",https://api.eia.gov//v2//seriesid//SEDS.NUETB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.NUETB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Nuclear_Generation - 1 month,response.data[0].generation,2592000,0,float,Alabama Nuclear Generation,"nuclear, energy",https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-AL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.NUC-AL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Alabama Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-AL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-AL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Alabama Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Renewable_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Alabama Renewable Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.RETCB.AL.A,https://api.eia.gov//v2//seriesid//SEDS.RETCB.AL.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Alabama Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.AL-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Alabama Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.AL-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.AL-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Alabama Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010AL2.M,https://api.eia.gov//v2//seriesid//NG.N3010AL2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Total_Electric_Power_Generation - 1 month,response.data[0].generation,2592000,0,float,Alabama Total Electric Power Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-AL-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-AL-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Alabama_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Alabama Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.AL-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.AL-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
