stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
ICE_BofA_Asia_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Asia Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRACRPIASIAOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRACRPIASIAOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BB_US_High_Yield_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BB US High Yield Index Semi Annual Yield to Worst,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A1HYBBSYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A1HYBBSYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Asia_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Asia Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRACRPIASIAEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRACRPIASIAEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Accounting_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Accounting Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPACCO&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPACCO&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Software_Development_Job_Postings_on_Indeed_in_Germany - 1 day,observations[-1].value,86400,0,float,Software Development Job Postings on Indeed in Germany,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXDETPSOFTDEVE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXDETPSOFTDEVE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_B_and_Lower_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA B and Lower Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4BRRBLCRPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4BRRBLCRPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Year_Fixed_Rate_Conforming_Mortgage_Index_Greater_Than_80_FICO_Score_Greater_Than_740 - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Year Fixed Rate Conforming Mortgage Index Greater Than 80 FICO Score Greater Than 740,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FGE740&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVGT80FGE740&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Emerging_Markets_ETF_Volatility_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Emerging Markets ETF Volatility Index,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXEEMCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXEEMCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Day_A2_OR_P2_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Day A2 OR P2 Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNA2P2D30NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNA2P2D30NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Retail_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Retail Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPRETA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPRETA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_CCC_and_Lower_US_High_Yield_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA CCC and Lower US High Yield Index Semi Annual Yield to Worst,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A3HYCSYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A3HYCSYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BBB_merging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BBB merging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM2BRRBBBCRPIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM2BRRBBBCRPIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Reverse_Repurchase_Agreements_Total_Securities_Sold_by_the_Federal_Reserve_in_the_Temporary_Open_Market_Operations - 1 day( 5/week ),observations[-1].value,86400,0,float,Reverse Repurchase Agreements Total Securities Sold by the Federal Reserve in the Temporary Open Market Operations,repurchase,https://api.stlouisfed.org/fred/series/observations?series_id=RRPTTLD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RRPTTLD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_AAA_US_Corporate_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA AAA US Corporate Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A1AAATRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A1AAATRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Day_AA_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Day AA Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD30NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD30NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Public_Sector_Issuers_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Public Sector Issuers Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMPBPUBSICRPIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMPBPUBSICRPIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Secured_Overnight_Financing_Rate_99th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Secured Overnight Financing Rate 99th Percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR99&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=SOFR99&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Nursing_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Nursing Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPNURS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPNURS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Danish_Kroner_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Danish Kroner to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXDNUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXDNUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_the_United_States_from_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for the United States from the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=USARECDM&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=USARECDM&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Electrical_Engineering_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Electrical Engineering Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPELECENGI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPELECENGI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Human_Resources_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Human Resources Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPHUMARESO&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPHUMARESO&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Scientific_Research_and_Development_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Scientific Research and Development Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPSCREDE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPSCREDE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
15_Year_Fixed_Rate_Conforming_Mortgage_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,15 Year Fixed Rate Conforming Mortgage Index,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC15YF&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC15YF&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_B_and_Lower_US_Emerging_Markets_Liquid_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA B and Lower US Emerging Markets Liquid Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4RBLLCRPIUSEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM4RBLLCRPIUSEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Yield_on_a_2_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Yield on a 2 Year Zero Coupon Bond,yield,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY2&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY2&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Production_and_Manufacturing_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Production and Manufacturing Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPPRMA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPPRMA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
90_Day_AA_Asset_Backed_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,90 Day AA Asset Backed Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPAAAD90NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPAAAD90NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_the_United_Kingdom_from_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for the United Kingdom from the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=GBRRECDM&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GBRRECDM&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Single_B_US_High_Yield_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Single B US High Yield Index Total Return Index Value,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHYH0A2BTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHYH0A2BTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Sales_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Sales Job Postings on Indeed in the United States,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPSALE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPSALE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Mortgage_Backed_Securities_Purchased_by_the_Federal_Reserve_in_the_Temporary_Open_Market_Operation - 1 day( 5/week ),observations[-1].value,86400,0,float,Mortgage Backed Securities Purchased by the Federal Reserve in the Temporary Open Market Operation,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=RPMBSD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RPMBSD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Germany_from_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Germany from the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=DEURECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEURECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Equity_Market_Volatility_Infectious_Disease_Tracker - 1 day( 5/week ),observations[-1].value,86400,0,float,Equity Market Volatility Infectious Disease Tracker,Equity,https://api.stlouisfed.org/fred/series/observations?series_id=INFECTDISEMVTRACKD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=INFECTDISEMVTRACKD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Term_Premium_on_a_5_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Term Premium on a 5 Year Zero Coupon Bond,term,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP5&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFYTP5&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Equity_VIX_on_Apple - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Equity VIX on Apple,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXAPLCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXAPLCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Software_Development_Job_Postings_on_Indeed_in_the_United_Kingdom - 1 day,observations[-1].value,86400,0,float,Software Development Job Postings on Indeed in the United Kingdom,employment,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXGBTPSOFTDEVE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXGBTPSOFTDEVE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BB_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BB Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3BRRBBCRPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3BRRBBCRPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
US_Dollars_to_New_Zealand_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,US Dollars to New Zealand Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXUSNZ&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXUSNZ&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
