stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
ICE_BofA_AAA_US_Corporate_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA AAA US Corporate Index Semi Annual Yield to Worst,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A1CAAASYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A1CAAASYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BB_US_High_Yield_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BB US High Yield Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A1HYBB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A1HYBB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_CCC_and_Lower_US_High_Yield_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA CCC and Lower US High Yield Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A3HYC&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A3HYC&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Emerging_Markets_Corporate_Bond_Euro_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Emerging Markets Corporate Bond Euro Index,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMEBCRPIETRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMEBCRPIETRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Emerging_Markets_Corporate_Bond_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Emerging Markets Corporate Bond Index,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPITRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPITRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMCBPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Euro_High_Yield_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Euro High Yield Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Euro_High_Yield_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Euro High Yield Index Option Adjusted Spread,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Euro_High_Yield_Index_Total_Return_Index_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Euro High Yield Index Total Return Index Value,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYITRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLHE00EHYITRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_High_Yield_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA High Yield Emerging Markets Corporate Plus Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMHBHYCRPIEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMHBHYCRPIEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_High_Yield_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA High Yield Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMHBHYCRPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMHBHYCRPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Single_B_US_High_Yield_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Single B US High Yield Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A2HYBEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLH0A2HYBEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_US_Corporate_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA US Corporate Index Effective Yield,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A0CM&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A0CM&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_US_Corporate_Index_Semi_Annual_Yield_to_Worst - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA US Corporate Index Semi Annual Yield to Worst,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A0CMSYTW&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLC0A0CMSYTW&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_US_Corporate_Index_Total_Return_Value - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA US Corporate Index Total Return Value,ICE BOFA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A0CMTRIV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLCC0A0CMTRIV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
