stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
6_Month_Prime_Commercial_Paper_Average_Dealer_Offering_Rate_Quoted_on_a_Discount_Basi_ - 1 day( 5/week ),observations[-1].value,86400,0,float,6 Month Prime Commercial Paper Average Dealer Offering Rate Quoted on a Discount Basi,rate,https://api.stlouisfed.org/fred/series/observations?series_id=H0RIFSPPCM06NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=H0RIFSPPCM06NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BBB_US_Emerging_Markets_Liquid_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BBB US Emerging Markets Liquid Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM2RBBBLCRPIUSOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM2RBBBLCRPIUSOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Netherlands_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Netherlands from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=NDLRECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=NDLRECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BB_US_Emerging_Markets_Liquid_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BB US Emerging Markets Liquid Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3RBBLCRPIUSOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3RBBLCRPIUSOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Switzerland_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Switzerland from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=CHERECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CHERECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Overnight_AA_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Overnight AA Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD01NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD01NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_Los_Angeles_Long_Beach_Anaheim - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in Los Angeles Long Beach Anaheim,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX31080&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX31080&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Overnight_Bank_Funding_Rate_75th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Overnight Bank Funding Rate 75th Percentile,banks,https://api.stlouisfed.org/fred/series/observations?series_id=OBFR75&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBFR75&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Energy_Sector_ETF_Volatility_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Energy Sector ETF Volatility Index,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXXLECLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXXLECLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Management_Job_Postings_on_Indeed_in_the_United_States - 1 day( 5/week ),observations[-1].value,86400,0,float,Management Job Postings on Indeed in the United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMANA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMANA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Euro_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Euro Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMEBCRPIEEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMEBCRPIEEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Coinbase_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,Coinbase Index,crypto,https://api.stlouisfed.org/fred/series/observations?series_id=CBCCIND&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CBCCIND&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Overnight_Bank_Funding_Rate_25th_Percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Overnight Bank Funding Rate 25th Percentile,banks,https://api.stlouisfed.org/fred/series/observations?series_id=OBFR25&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBFR25&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Korea_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Korea from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=KORRECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=KORRECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
60_Day_AA_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,60 Day AA Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD60NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD60NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_San_Francisco_Oakland_Berkeley - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in San Francisco Oakland Berkeley,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX41860&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX41860&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_Florida - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in Florida,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSFL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSFL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Daily_Sterling_Overnight_Index_Average_Rate_25th_percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Daily Sterling Overnight Index Average Rate 25th percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLS7&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLS7&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Information_Design_and_Documentation_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Information Design and Documentation Job Postings on Indeed in the United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPINDEDO&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPINDEDO&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
OECD_based_Recession_Indicators_for_Norway_from_the_Period_following_the_Peak_through_the_Trough - 1 day( 5/week ),observations[-1].value,86400,0,float,OECD based Recession Indicators for Norway from the Period following the Peak through the Trough,OECD,https://api.stlouisfed.org/fred/series/observations?series_id=NORRECD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=NORRECD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
30_Year_Fixed_Rate_Conforming_Mortgage_Index_Less_Than_or_Equal_to_80_FICO_Score_Less_Than_680 - 1 day( 5/week ),observations[-1].value,86400,0,float,30 Year Fixed Rate Conforming Mortgage Index Less Than or Equal to 80 FICO Score Less Than 680,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVLE80FLT680&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=OBMMIC30YFLVLE80FLT680&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Banking_and_Finance_Job_Postings_on_Indeed_in_Canada - 1 day,observations[-1].value,86400,0,float,Banking and Finance Job Postings on Indeed in Canada,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCATPBAFI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXCATPBAFI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Customer_Service_Job_Postings_on_Indeed_in_United_States - 1 day,observations[-1].value,86400,0,float,Customer Service Job Postings on Indeed in United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCUSTSERV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPCUSTSERV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Number_of_Issues_with_a_Maturity_Greater_Than_80_Days_Used_in_Calculating_the_AA_Financial_Commercial_Paper_Rates - 1 day( 5/week ),observations[-1].value,86400,0,float,Number of Issues with a Maturity Greater Than 80 Days Used in Calculating the AA Financial Commercial Paper Rates,rate,https://api.stlouisfed.org/fred/series/observations?series_id=FINGT80AAVOL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FINGT80AAVOL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
60_Day_AA_Asset_Backed_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,60 Day AA Asset Backed Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPAAAD60NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPAAAD60NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Dental_Job_Postings_on_Indeed_in_United_States - 1 day,observations[-1].value,86400,0,float,Dental Job Postings on Indeed in United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPDENT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPDENT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
CBOE_Gold_Miners_ETF_Volatility_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,CBOE Gold Miners ETF Volatility Index,CBOE,https://api.stlouisfed.org/fred/series/observations?series_id=VXGDXCLS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=VXGDXCLS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
3_Month_Treasury_Bill_Auction_High_Discount_Basis - 1 day( 5/week ),observations[-1].value,86400,0,float,3 Month Treasury Bill Auction High Discount Basis,treasury,https://api.stlouisfed.org/fred/series/observations?series_id=H1RIFSGFPAM03NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=H1RIFSGFPAM03NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Cleveland_Financial_Stress_Index - 1 day,observations[-1].value,86400,0,float,Cleveland Financial Stress Index,stress,https://api.stlouisfed.org/fred/series/observations?series_id=CFSI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CFSI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_BB_US_Emerging_Markets_Liquid_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA BB US Emerging Markets Liquid Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3RBBLCRPIUSEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEM3RBBLCRPIUSEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Contributions_to_the_Cleveland_Financial_Stress_Index_Stock_Market_Crashes - 1 day( 5/week ),observations[-1].value,86400,0,float,Contributions to the Cleveland Financial Stress Index Stock Market Crashes,stress,https://api.stlouisfed.org/fred/series/observations?series_id=SMCD678FRBCLE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=SMCD678FRBCLE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Daily_Sterling_Overnight_Index_Average_Rate_90th_percentile - 1 day( 5/week ),observations[-1].value,86400,0,float,Daily Sterling Overnight Index Average Rate 90th percentile,rate,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLS9&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IUDZLS9&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Fitted_Yield_on_a_8_Year_Zero_Coupon_Bond - 1 day( 5/week ),observations[-1].value,86400,0,float,Fitted Yield on a 8 Year Zero Coupon Bond,yield,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY8&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=THREEFY8&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_Public_Sector_Issuers_Emerging_Markets_Corporate_Plus_Index_Option_Adjusted_Spread - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA Public Sector Issuers Emerging Markets Corporate Plus Index Option Adjusted Spread,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMPBPUBSICRPIOAS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMPBPUBSICRPIOAS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Overnight_Reverse_Repurchase_Agreements_Federal_Agency_Securities_Sold_by_the_Federal_Reserve_in_the_Temporary_Open_Market_Operations - 1 day( 5/week ),observations[-1].value,86400,0,float,Overnight Reverse Repurchase Agreements Federal Agency Securities Sold by the Federal Reserve in the Temporary Open Market Operations,repurchase,https://api.stlouisfed.org/fred/series/observations?series_id=RRPONAGYD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RRPONAGYD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
7_Day_AA_Nonfinancial_Commercial_Paper_Interest_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,7 Day AA Nonfinancial Commercial Paper Interest Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD07NB&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=RIFSPPNAAD07NB&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
New_Job_Postings_on_Indeed_in_Australia - 1 day,observations[-1].value,86400,0,float,New Job Postings on Indeed in Australia,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXNEWAU&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXNEWAU&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
ICE_BofA_EMEA_Emerging_Markets_Corporate_Plus_Index_Effective_Yield - 1 day( 5/week ),observations[-1].value,86400,0,float,ICE BofA EMEA Emerging Markets Corporate Plus Index Effective Yield,ICE BofA,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRECRPIEMEAEY&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=BAMLEMRECRPIEMEAEY&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Mathematics_Job_Postings_on_Indeed_in_the_United_States - 1 day,observations[-1].value,86400,0,float,Mathematics Job Postings on Indeed in the United States,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMATH&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDXUSTPMATH&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Job_Postings_on_Indeed_in_Denver_Aurora_Lakewood - 1 day,observations[-1].value,86400,0,float,Job Postings on Indeed in Denver Aurora Lakewood,job,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX19740&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IHLIDX19740&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
