stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Continued_Claims_Seasonally_Adjusted - 1 week,observations[-1].value,604800,0,float,Continued Claims Seasonally Adjusted,claims,https://api.stlouisfed.org/fred/series/observations?series_id=CCSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CCSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Core_Consumer_Price_Index - 1 month,observations[-1].value,2592000,0,float,Core Consumer Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=CPILFESL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CPILFESL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Core_PCE_Price_Index - 1 month,observations[-1].value,2592000,0,float,Core PCE Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=PCEPILFE&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PCEPILFE&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corporate_income_tax_revenue - 1 week,observations[-1].value,604800,0,float,Corporate income tax revenue,tax,https://api.stlouisfed.org/fred/series/observations?series_id=TOTCI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TOTCI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corporate_Profits_After_Tax - 3 months,observations[-1].value,7776000,0,float,Corporate Profits After Tax,tax,https://api.stlouisfed.org/fred/series/observations?series_id=CPATAX&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CPATAX&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corporate_Profits_After_Tax_without_IVA_and_CCAdj - 1 month,observations[-1].value,2592000,0,float,Corporate Profits After Tax without IVA and CCAdj,tax,https://api.stlouisfed.org/fred/series/observations?series_id=W875RX1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=W875RX1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corporate_Profits_Before_Tax_without_IVA_and_CCAdj - 3 months,observations[-1].value,7776000,0,float,Corporate Profits Before Tax without IVA and CCAdj,tax,https://api.stlouisfed.org/fred/series/observations?series_id=W875RX1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=W875RX1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corporate_Tax_Rate - 1 yr,observations[-1].value,31449600,0,float,Corporate Tax Rate,tax,https://api.stlouisfed.org/fred/series/observations?series_id=FCTAX&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=FCTAX&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Corruption_Perceptions_Index - 1 yr,[1][0].value,31449600,0,float,Corruption Perceptions Index,corruption,https://api.worldbank.org/v2/country/WLD/indicator/IQ.CPA.TRAN.XQ?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Credit_Card_Consumer_Credit - 1 week,observations[-1].value,604800,0,float,Credit Card Consumer Credit,consumer,https://api.stlouisfed.org/fred/series/observations?series_id=CCNSA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CCNSA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Credit_Card_Delinquency_Rate - 1 month,observations[-1].value,2592000,0,float,Credit Card Delinquency Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=GACDFSA066MSFRBPHI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=GACDFSA066MSFRBPHI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Credit_Card_Delinquency_Rate(quarterly) - 3 months,observations[-1].value,7776000,0,float,Credit Card Delinquency Rate(quarterly),rate,https://api.stlouisfed.org/fred/series/observations?series_id=TERMCBCCALLNS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TERMCBCCALLNS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Credit_Component_of_Financial_Conditions - 1 week,observations[-1].value,604800,0,float,Credit Component of Financial Conditions,finance,https://api.stlouisfed.org/fred/series/observations?series_id=NFCICREDIT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=NFCICREDIT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Crude_Oil_Prices - 1 day( 5/week ),observations[-1].value,86400,0,float,Crude Oil Prices,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=DCOILWTICO&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCOILWTICO&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Crude_Oil_Prices_Brent_Europe - 1 day( 5/week ),observations[-1].value,86400,0,float,Crude Oil Prices Brent Europe,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=DCOILBRENTEU&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DCOILBRENTEU&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Crude_Oil_Refinery_Inputs - 1 week,response.data[0].value,604800,0,float,Crude Oil Refinery Inputs,OIL,https://api.eia.gov//v2//seriesid//PET.WCRRIUS2.W,https://api.eia.gov//v2//seriesid//PET.WCRRIUS2.W?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Crude_Oil_Stocks - 1 week,response.data[0].value,604800,0,float,Crude Oil Stocks,OIL,https://api.eia.gov//v2//seriesid//PET.WCRSTUS1.W,https://api.eia.gov//v2//seriesid//PET.WCRSTUS1.W?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Currency_Component_of_M1 - 1 month,observations[-1].value,2592000,0,float,Currency Component of M1,stock,https://api.stlouisfed.org/fred/series/observations?series_id=CURRDD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CURRDD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Currency_Component_of_M1_Plus_Demand_Deposits - 1 month,observations[-1].value,2592000,0,float,Currency Component of M1 Plus Demand Deposits,stock,https://api.stlouisfed.org/fred/series/observations?series_id=CURRSL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CURRSL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Currency_in_Circulation - 1 month,observations[-1].value,2592000,0,float,Currency in Circulation,capital,https://api.stlouisfed.org/fred/series/observations?series_id=WCURCIR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WCURCIR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Current_health_expenditure_(% of GDP) - 1 yr,[1][0].value,31449600,0,float,Current health expenditure (% of GDP),GDP,https://api.worldbank.org/v2/country/WLD/indicator/SH.XPD.CHEX.GD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Current_transfers - 1 yr,[1][0].value,31449600,0,float,Current transfers,capital,https://api.worldbank.org/v2/country/WLD/indicator/BX.TRF.CURR.CD?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Cushing_Crude_Oil_Future_Contract_1 - 1 day( 5/week ),response.data[0].value,86400,0,float,Cushing Crude Oil Future Contract 1,OIL,https://api.eia.gov//v2//seriesid//PET.RCLC1.D,https://api.eia.gov//v2//seriesid//PET.RCLC1.D?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Cushing_Crude_Oil_Future_Contract_2 - 1 day( 5/week ),response.data[0].value,86400,0,float,Cushing Crude Oil Future Contract 2,OIL,https://api.eia.gov//v2//seriesid//PET.RCLC2.D,https://api.eia.gov//v2//seriesid//PET.RCLC2.D?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Cushing_Crude_Oil_Future_Contract_3 - 1 day( 5/week ),response.data[0].value,86400,0,float,Cushing Crude Oil Future Contract 3,OIL,https://api.eia.gov//v2//seriesid//PET.RCLC3.D,https://api.eia.gov//v2//seriesid//PET.RCLC3.D?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Cushing_Crude_Oil_Future_Contract_4 - 1 day( 5/week ),response.data[0].value,86400,0,float,Cushing Crude Oil Future Contract 4,OIL,https://api.eia.gov//v2//seriesid//PET.RCLC4.D,https://api.eia.gov//v2//seriesid//PET.RCLC4.D?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Daily_Sterling_Overnight_Index_Average_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Daily Sterling Overnight Index Average Rate,rate,https://api.stlouisfed.org/fred/series/observations?series_id=IUDSOIA&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=IUDSOIA&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""observations""][-1][""value""]) if response.text != '' else None"
Delaware_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Delaware Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Delaware_Biomass_Generation - 1 month,response.data[0].generation,2592000,0,float,Delaware Biomass Generation,"electricity,biomass",https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-DE-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.BIO-DE-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Delaware_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Delaware Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.DE.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.DE.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Delaware_Coal_Generation - 1 month,response.data[0].generation,2592000,0,float,Delaware Coal Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-DE-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-DE-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Delaware_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Delaware Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Delaware_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Delaware Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Delaware_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Delaware Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-DE-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-DE-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
Delaware_Renewable_Energy_Production - 1 month,response.data[0].value,2592000,0,float,Delaware Renewable Energy Production,energy,https://api.eia.gov//v2//seriesid//SEDS.REPRB.DE.A,https://api.eia.gov//v2//seriesid//SEDS.REPRB.DE.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Delaware_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Delaware  Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.DE-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""price""]) if response.text != '' else None"
Delaware_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Delaware Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.DE-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.DE-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""sales""]) if response.text != '' else None"
Delaware_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Delaware Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010DE2.M,https://api.eia.gov//v2//seriesid//NG.N3010DE2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""value""]) if response.text != '' else None"
Delaware_Total_Electric_Power_Generation - 1 month,response.data[0].generation,2592000,0,float,Delaware Total Electric Power Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-DE-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-DE-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,"def postRequestHook(response: 'requests.Response'): return float(response.json()[""response""][""data""][0][""generation""]) if response.text != '' else None"
