stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Chicago_Fed_National_Activity_Index - 1 month,observations[-1].value,2592000,0,float,Chicago Fed National Activity Index,fed,https://api.stlouisfed.org/fred/series/observations?series_id=CFNAI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CFNAI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Chinese_Yuan_Renminbi_to_US_Dollar_Spot_Exchange_Rate - 1 day( 5/week ),observations[-1].value,86400,0,float,Chinese Yuan Renminbi to US Dollar Spot Exchange Rate,exchange rate,https://api.stlouisfed.org/fred/series/observations?series_id=DEXCHUS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DEXCHUS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Civilian_Noninstitutional_Population - 1 month,observations[-1].value,2592000,0,float,Civilian Noninstitutional Population,population,https://api.stlouisfed.org/fred/series/observations?series_id=CNP16OV&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CNP16OV&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Coal_electricity_output - 1 yr,[1][0].value,31449600,0,float,Coal electricity output,electricity,https://api.worldbank.org/v2/country/WLD/indicator/EG.ELC.COAL.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Coal_rents - 1 yr,[1][0].value,31449600,0,float,Coal rents,COAL,https://api.worldbank.org/v2/country/WLD/indicator/NY.GDP.COAL.RT.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Colorado_Average_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Colorado Average Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Coal_Consumption - 1 yr,response.data[0].value,31449600,0,float,Colorado Coal Consumption,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.CO.A,https://api.eia.gov//v2//seriesid//SEDS.CLCCB.CO.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Coal_Generation - 1 month,response.data[0].generation,2592000,0,float,Colorado Coal Generation,COAL,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-CO-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.COW-CO-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Coal_Production - 1 yr,response.data[0].value,31449600,0,float,Colorado Coal Production,COAL,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.CO.A,https://api.eia.gov//v2//seriesid//SEDS.CLPRB.CO.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Commercial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Colorado Commercial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-COM.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-COM.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Field_Production_of_Crude_Oil - 1 month,response.data[0].value,2592000,0,float,Colorado Field Production of Crude Oil,OIL,https://api.eia.gov//v2//seriesid//PET.MCRFPCO2.M,https://api.eia.gov//v2//seriesid//PET.MCRFPCO2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Industrial_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Colorado Industrial Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CA-IND.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CA-IND.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Colorado Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-CO-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-CO-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Petroleum_Products_Production - 1 yr,response.data[0].value,31449600,0,float,Colorado Petroleum Products Production,PET,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.CO.A,https://api.eia.gov//v2//seriesid//SEDS.PAPRB.CO.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Renewable_Energy_Consumption - 1 yr,response.data[0].value,31449600,0,float,Colorado Renewable Energy Consumption,energy,https://api.eia.gov//v2//seriesid//SEDS.RETCB.CO.A,https://api.eia.gov//v2//seriesid//SEDS.RETCB.CO.A?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Residential_Electricity_Price - 1 month,response.data[0].price,2592000,0,float,Colorado Residential Electricity Price,PRICE,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-RES.M,https://api.eia.gov//v2//seriesid//ELEC.PRICE.CO-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Residential_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Colorado Residential Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.CO-RES.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.CO-RES.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Residential_Natural_Gas_Consumption - 1 month,response.data[0].value,2592000,0,float,Colorado Residential Natural Gas Consumption,NG,https://api.eia.gov//v2//seriesid//NG.N3010CO2.M,https://api.eia.gov//v2//seriesid//NG.N3010CO2.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Solar_Photovoltaic - 1 month,response.data[0].generation,2592000,0,float,Colorado Solar Photovoltaic,solar,https://api.eia.gov//v2//seriesid//ELEC.GEN.SPV-CO-99.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.SPV-CO-99.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Total_Electricity_Generation - 1 month,response.data[0].generation,2592000,0,float,Colorado Total Electricity Generation,electricity,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-CO-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.ALL-CO-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Total_Electricity_Sales - 1 month,response.data[0].sales,2592000,0,float,Colorado Total Electricity Sales,SALES,https://api.eia.gov//v2//seriesid//ELEC.SALES.CO-ALL.M,https://api.eia.gov//v2//seriesid//ELEC.SALES.CO-ALL.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Colorado_Unemployment_Rate - 1 month,observations[-1].value,2592000,0,float,Colorado Unemployment Rate,unemployment,https://api.stlouisfed.org/fred/series/observations?series_id=COUR&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=COUR&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Colorado_Wind_Generation - 1 month,response.data[0].generation,2592000,0,float,Colorado Wind Generation,"electricity,wind",https://api.eia.gov//v2//seriesid//ELEC.GEN.WND-CO-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.WND-CO-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Combustible_renewables_and_waste - 1 yr,[1][0].value,31449600,0,float,Combustible renewables and waste,combustable,https://api.worldbank.org/v2/country/WLD/indicator/EG.USE.CRNW.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Commercial_and_Industrial_Loans - 1 month,observations[-1].value,2592000,0,float,Commercial and Industrial Loans,loan,https://api.stlouisfed.org/fred/series/observations?series_id=CASACBW027SBOG&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CASACBW027SBOG&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_and_Industrial_Loans - 1 week,observations[-1].value,604800,0,float,Commercial and Industrial Loans,loan,https://api.stlouisfed.org/fred/series/observations?series_id=CASACBW027SBOG&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CASACBW027SBOG&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_and_Industrial_Loans_Large_Weekly_Reporters - 1 week,observations[-1].value,604800,0,float,Commercial and Industrial Loans Large Weekly Reporters,loan,https://api.stlouisfed.org/fred/series/observations?series_id=CIBOARD&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CIBOARD&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_bank_branches_per_100000_adults - 1 yr,[1][0].value,31449600,0,float,Commercial bank branches per 100000 adults,banks,https://api.worldbank.org/v2/country/WLD/indicator/FB.CBK.BRCH.P5?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Commercial_Mortgage_Investments - 1 month,observations[-1].value,2592000,0,float,Commercial Mortgage Investments,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=INVCMRMTSPL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=INVCMRMTSPL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_Mortgages - 1 month,observations[-1].value,2592000,0,float,Commercial Mortgages,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=CMRMTSPL&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=CMRMTSPL&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_Real_Estate_Mortgage_Survey - 3 months,observations[-1].value,7776000,0,float,Commercial Real Estate Mortgage Survey,mortgage,https://api.stlouisfed.org/fred/series/observations?series_id=COMPRMS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=COMPRMS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Commercial_Real_Estate_Prices - 3 months,observations[-1].value,7776000,0,float,Commercial Real Estate Prices,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=COMREPUSQ159N&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=COMREPUSQ159N&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
